timestamp,key_code,dwell_time_ms,flight_time_ms,is_baseline
1772089305958,116,80,0,false
1772089305958,116,80,0,false
1772089305958,116,80,0,false
1772089305958,32,80,0,false
1772089305958,32,80,0,false
1772089305958,32,80,0,false
1772089305958,32,80,0,false
1772089305958,32,80,0,false
1772089305958,32,80,0,false
1772089305958,32,80,0,false
1772089305372,99,80,185,false
1772089305372,99,80,185,false
1772089305372,99,80,185,false
1772089305372,99,80,185,false
1772089305372,99,80,185,false
1772089305372,99,80,185,false
1772089305372,99,80,185,false
1772089305107,101,80,106,false
1772089305107,101,80,106,false
1772089305107,101,80,106,false
1772089305107,101,80,106,false
1772089305107,101,80,106,false
1772089305107,101,80,106,false
1772089305107,101,80,106,false
1772089304921,114,80,106,false
1772089304921,114,80,106,false
1772089304921,114,80,106,false
1772089304921,114,80,106,false
1772089304921,114,80,106,false
1772089304921,114,80,106,false
1772089304921,114,80,106,false
1772089304735,32,80,46,false
1772089304735,32,80,46,false
1772089304735,32,80,46,false
1772089304735,32,80,46,false
1772089304735,32,80,46,false
1772089304735,32,80,46,false
1772089304735,32,80,46,false
1772089304609,101,80,34,false
1772089304609,101,80,34,false
1772089304609,101,80,34,false
1772089304609,101,80,34,false
1772089304609,101,80,34,false
1772089304609,101,80,34,false
1772089304609,101,80,34,false
1772089304495,104,80,109,false
1772089304495,104,80,109,false
1772089304495,104,80,109,false
1772089304495,104,80,109,false
1772089304495,104,80,109,false
1772089304495,104,80,109,false
1772089304495,104,80,109,false
1772089304306,116,80,411,false
1772089304306,116,80,411,false
1772089304306,116,80,411,false
1772089304306,116,80,411,false
1772089304306,116,80,411,false
1772089304306,116,80,411,false
1772089304306,116,80,411,false
1772089303815,32,80,147,false
1772089303815,32,80,147,false
1772089303815,32,80,147,false
1772089303815,32,80,147,false
1772089303815,32,80,147,false
1772089303815,32,80,147,false
1772089303815,32,80,147,false
1772089303588,121,80,90,false
1772089303588,121,80,90,false
1772089303588,121,80,90,false
1772089303588,121,80,90,false
1772089303588,121,80,90,false
1772089303588,121,80,90,false
1772089303588,121,80,90,false
1772089303418,102,80,608,false
1772089303418,102,80,608,false
1772089303418,102,80,608,false
1772089303418,102,80,608,false
1772089303418,102,80,608,false
1772089303418,102,80,608,false
1772089303418,102,80,608,false
1772089302730,105,80,174,false
1772089302730,105,80,174,false
1772089302730,105,80,174,false
1772089302730,105,80,174,false
1772089302730,105,80,174,false
1772089302730,105,80,174,false
1772089302730,105,80,174,false
1772089302476,8,80,371,false
1772089302476,8,80,371,false
1772089302476,8,80,371,false
1772089302476,8,80,371,false
1772089302476,8,80,371,false
1772089302476,8,80,371,false
1772089302476,8,80,371,false
1772089302025,117,80,93,false
1772089302025,117,80,93,false
1772089302025,117,80,93,false
1772089302025,117,80,93,false
1772089302025,117,80,93,false
1772089302025,117,80,93,false
1772089302025,117,80,93,false
1772089301852,114,80,99,false
1772089301852,114,80,99,false
1772089301852,114,80,99,false
1772089301852,114,80,99,false
1772089301852,114,80,99,false
1772089301852,114,80,99,false
1772089301852,114,80,99,false
1772089301673,101,80,93,false
1772089301673,101,80,93,false
1772089301673,101,80,93,false
1772089301673,101,80,93,false
1772089301673,101,80,93,false
1772089301673,101,80,93,false
1772089301673,101,80,93,false
1772089301500,118,80,989,false
1772089301500,118,80,989,false
1772089301500,118,80,989,false
1772089301500,118,80,989,false
1772089301500,118,80,989,false
1772089301500,118,80,989,false
1772089301500,118,80,989,false
1772089300431,32,80,53,false
1772089300431,32,80,53,false
1772089300431,32,80,53,false
1772089300431,32,80,53,false
1772089300431,32,80,53,false
1772089300431,32,80,53,false
1772089300431,32,80,53,false
1772089300298,115,80,13,false
1772089300298,115,80,13,false
1772089300298,115,80,13,false
1772089300298,115,80,13,false
1772089300298,115,80,13,false
1772089300298,115,80,13,false
1772089300298,115,80,13,false
1772089300205,121,80,11,false
1772089300205,121,80,11,false
1772089300205,121,80,11,false
1772089300205,121,80,11,false
1772089300205,121,80,11,false
1772089300205,121,80,11,false
1772089300205,121,80,11,false
1772089300114,97,80,109,false
1772089300114,97,80,109,false
1772089300114,97,80,109,false
1772089300114,97,80,109,false
1772089300114,97,80,109,false
1772089300114,97,80,109,false
1772089300114,97,80,109,false
1772089299925,119,80,58,false
1772089299925,119,80,58,false
1772089299925,119,80,58,false
1772089299925,119,80,58,false
1772089299925,119,80,58,false
1772089299925,119,80,58,false
1772089299925,119,80,58,false
1772089299787,108,80,68,false
1772089299787,108,80,68,false
1772089299787,108,80,68,false
1772089299787,108,80,68,false
1772089299787,108,80,68,false
1772089299787,108,80,68,false
1772089299787,108,80,68,false
1772089299639,65,80,1588,false
1772089299639,65,80,1588,false
1772089299639,65,80,1588,false
1772089299639,65,80,1588,false
1772089299639,65,80,1588,false
1772089299639,65,80,1588,false
1772089299639,65,80,1588,false
1772089297971,46,80,934,false
1772089297971,46,80,934,false
1772089297971,46,80,934,false
1772089297971,46,80,934,false
1772089297971,46,80,934,false
1772089297971,46,80,934,false
1772089297971,46,80,934,false
1772089296957,101,80,76,false
1772089296957,101,80,76,false
1772089296957,101,80,76,false
1772089296957,101,80,76,false
1772089296957,101,80,76,false
1772089296957,101,80,76,false
1772089296957,101,80,76,false
1772089296801,114,80,115,false
1772089296801,114,80,115,false
1772089296801,114,80,115,false
1772089296801,114,80,115,false
1772089296801,114,80,115,false
1772089296801,114,80,115,false
1772089296801,114,80,115,false
1772089296606,117,80,169,false
1772089296606,117,80,169,false
1772089296606,117,80,169,false
1772089296606,117,80,169,false
1772089296606,117,80,169,false
1772089296606,117,80,169,false
1772089296606,117,80,169,false
1772089296357,99,80,520,false
1772089296357,99,80,520,false
1772089296357,99,80,520,false
1772089296357,99,80,520,false
1772089296357,99,80,520,false
1772089296357,99,80,520,false
1772089296357,99,80,520,false
1772089295757,101,80,169,false
1772089295757,101,80,169,false
1772089295757,101,80,169,false
1772089295757,101,80,169,false
1772089295757,101,80,169,false
1772089295757,101,80,169,false
1772089295757,101,80,169,false
1772089295508,32,80,92,false
1772089295508,32,80,92,false
1772089295508,32,80,92,false
1772089295508,32,80,92,false
1772089295508,32,80,92,false
1772089295508,32,80,92,false
1772089295508,32,80,92,false
1772089295336,100,80,99,false
1772089295336,100,80,99,false
1772089295336,100,80,99,false
1772089295336,100,80,99,false
1772089295336,100,80,99,false
1772089295336,100,80,99,false
1772089295336,100,80,99,false
1772089295157,110,80,122,false
1772089295157,110,80,122,false
1772089295157,110,80,122,false
1772089295157,110,80,122,false
1772089295157,110,80,122,false
1772089295157,110,80,122,false
1772089295157,110,80,122,false
1772089294955,97,80,179,false
1772089294955,97,80,179,false
1772089294955,97,80,179,false
1772089294955,97,80,179,false
1772089294955,97,80,179,false
1772089294955,97,80,179,false
1772089294955,97,80,179,false
1772089294696,32,80,177,false
1772089294696,32,80,177,false
1772089294696,32,80,177,false
1772089294696,32,80,177,false
1772089294696,32,80,177,false
1772089294696,32,80,177,false
1772089294696,32,80,177,false
1772089294439,121,80,68,false
1772089294439,121,80,68,false
1772089294439,121,80,68,false
1772089294439,121,80,68,false
1772089294439,121,80,68,false
1772089294439,121,80,68,false
1772089294439,121,80,68,false
1772089294291,115,80,98,false
1772089294291,115,80,98,false
1772089294291,115,80,98,false
1772089294291,115,80,98,false
1772089294291,115,80,98,false
1772089294291,115,80,98,false
1772089294291,115,80,98,false
1772089294113,97,80,120,false
1772089294113,97,80,120,false
1772089294113,97,80,120,false
1772089294113,97,80,120,false
1772089294113,97,80,120,false
1772089294113,97,80,120,false
1772089294113,97,80,120,false
1772089293913,101,80,1171,false
1772089293913,101,80,1171,false
1772089293913,101,80,1171,false
1772089293913,101,80,1171,false
1772089293913,101,80,1171,false
1772089293913,101,80,1171,false
1772089293913,101,80,1171,false
1772089292662,32,80,37,false
1772089292662,32,80,37,false
1772089292662,32,80,37,false
1772089292662,32,80,37,false
1772089292662,32,80,37,false
1772089292662,32,80,37,false
1772089292662,32,80,37,false
1772089292545,115,80,114,false
1772089292545,115,80,114,false
1772089292545,115,80,114,false
1772089292545,115,80,114,false
1772089292545,115,80,114,false
1772089292545,115,80,114,false
1772089292545,115,80,114,false
1772089292351,101,80,154,false
1772089292351,101,80,154,false
1772089292351,101,80,154,false
1772089292351,101,80,154,false
1772089292351,101,80,154,false
1772089292351,101,80,154,false
1772089292351,101,80,154,false
1772089292117,99,80,108,false
1772089292117,99,80,108,false
1772089292117,99,80,108,false
1772089292117,99,80,108,false
1772089292117,99,80,108,false
1772089292117,99,80,108,false
1772089292117,99,80,108,false
1772089291929,110,80,20,false
1772089291929,110,80,20,false
1772089291929,110,80,20,false
1772089291929,110,80,20,false
1772089291929,110,80,20,false
1772089291929,110,80,20,false
1772089291929,110,80,20,false
1772089291829,97,80,15,false
1772089291829,97,80,15,false
1772089291829,97,80,15,false
1772089291829,97,80,15,false
1772089291829,97,80,15,false
1772089291829,97,80,15,false
1772089291829,97,80,15,false
1772089291734,110,80,96,false
1772089291734,110,80,96,false
1772089291734,110,80,96,false
1772089291734,110,80,96,false
1772089291734,110,80,96,false
1772089291734,110,80,96,false
1772089291734,110,80,96,false
1772089291558,105,80,153,false
1772089291558,105,80,153,false
1772089291558,105,80,153,false
1772089291558,105,80,153,false
1772089291558,105,80,153,false
1772089291558,105,80,153,false
1772089291558,105,80,153,false
1772089291325,102,80,686,false
1772089291325,102,80,686,false
1772089291325,102,80,686,false
1772089291325,102,80,686,false
1772089291325,102,80,686,false
1772089291325,102,80,686,false
1772089291325,102,80,686,false
1772089290559,32,80,59,false
1772089290559,32,80,59,false
1772089290559,32,80,59,false
1772089290559,32,80,59,false
1772089290559,32,80,59,false
1772089290559,32,80,59,false
1772089290559,32,80,59,false
1772089290420,114,80,31,false
1772089290420,114,80,31,false
1772089290420,114,80,31,false
1772089290420,114,80,31,false
1772089290420,114,80,31,false
1772089290420,114,80,31,false
1772089290420,114,80,31,false
1772089290309,117,80,108,false
1772089290309,117,80,108,false
1772089290309,117,80,108,false
1772089290309,117,80,108,false
1772089290309,117,80,108,false
1772089290309,117,80,108,false
1772089290309,117,80,108,false
1772089290121,111,80,150,false
1772089290121,111,80,150,false
1772089290121,111,80,150,false
1772089290121,111,80,150,false
1772089290121,111,80,150,false
1772089290121,111,80,150,false
1772089290121,111,80,150,false
1772089289891,121,80,555,false
1772089289891,121,80,555,false
1772089289891,121,80,555,false
1772089289891,121,80,555,false
1772089289891,121,80,555,false
1772089289891,121,80,555,false
1772089289891,121,80,555,false
1772089289256,105,80,542,false
1772089289256,105,80,542,false
1772089289256,105,80,542,false
1772089289256,105,80,542,false
1772089289256,105,80,542,false
1772089289256,105,80,542,false
1772089289256,105,80,542,false
1772089289256,110,80,0,false
1772089289256,110,80,0,false
1772089289256,110,80,0,false
1772089289256,110,80,0,false
1772089289256,110,80,0,false
1772089289256,110,80,0,false
1772089289256,110,80,0,false
1772089289256,103,80,0,false
1772089289256,103,80,0,false
1772089289256,103,80,0,false
1772089289256,103,80,0,false
1772089289256,103,80,0,false
1772089289256,103,80,0,false
1772089289256,103,80,0,false
1772089289256,32,80,0,false
1772089289256,32,80,0,false
1772089289256,32,80,0,false
1772089289256,32,80,0,false
1772089289256,32,80,0,false
1772089289256,32,80,0,false
1772089289256,32,80,0,false
1772089288634,103,80,372,false
1772089288634,103,80,372,false
1772089288634,103,80,372,false
1772089288634,103,80,372,false
1772089288634,103,80,372,false
1772089288634,103,80,372,false
1772089288634,103,80,372,false
1772089288182,97,80,37,false
1772089288182,97,80,37,false
1772089288182,97,80,37,false
1772089288182,97,80,37,false
1772089288182,97,80,37,false
1772089288182,97,80,37,false
1772089288182,97,80,37,false
1772089288065,110,80,45,false
1772089288065,110,80,45,false
1772089288065,110,80,45,false
1772089288065,110,80,45,false
1772089288065,110,80,45,false
1772089288065,110,80,45,false
1772089288065,110,80,45,false
1772089287940,97,80,13,false
1772089287940,97,80,13,false
1772089287940,97,80,13,false
1772089287940,97,80,13,false
1772089287940,97,80,13,false
1772089287940,97,80,13,false
1772089287940,97,80,13,false
1772089287847,109,80,147,false
1772089287847,109,80,147,false
1772089287847,109,80,147,false
1772089287847,109,80,147,false
1772089287847,109,80,147,false
1772089287847,109,80,147,false
1772089287847,109,80,147,false
1772089287620,32,80,23,false
1772089287620,32,80,23,false
1772089287620,32,80,23,false
1772089287620,32,80,23,false
1772089287620,32,80,23,false
1772089287620,32,80,23,false
1772089287620,32,80,23,false
1772089287517,115,80,130,false
1772089287517,115,80,130,false
1772089287517,115,80,130,false
1772089287517,115,80,130,false
1772089287517,115,80,130,false
1772089287517,115,80,130,false
1772089287517,115,80,130,false
1772089287307,101,80,0,false
1772089287307,101,80,0,false
1772089287307,101,80,0,false
1772089287307,101,80,0,false
1772089287307,101,80,0,false
1772089287307,101,80,0,false
1772089287307,101,80,0,false
1772089287229,107,80,68,false
1772089287229,107,80,68,false
1772089287229,107,80,68,false
1772089287229,107,80,68,false
1772089287229,107,80,68,false
1772089287229,107,80,68,false
1772089287229,107,80,68,false
1772089287081,97,80,29,false
1772089287081,97,80,29,false
1772089287081,97,80,29,false
1772089287081,97,80,29,false
1772089287081,97,80,29,false
1772089287081,97,80,29,false
1772089287081,97,80,29,false
1772089286972,109,80,574,false
1772089286972,109,80,574,false
1772089286972,109,80,574,false
1772089286972,109,80,574,false
1772089286972,109,80,574,false
1772089286972,109,80,574,false
1772089286972,109,80,574,false
1772089286318,32,80,29,false
1772089286318,32,80,29,false
1772089286318,32,80,29,false
1772089286318,32,80,29,false
1772089286318,32,80,29,false
1772089286318,32,80,29,false
1772089286318,32,80,29,false
1772089286209,103,80,54,false
1772089286209,103,80,54,false
1772089286209,103,80,54,false
1772089286209,103,80,54,false
1772089286209,103,80,54,false
1772089286209,103,80,54,false
1772089286209,103,80,54,false
1772089286075,110,80,99,false
1772089286075,110,80,99,false
1772089286075,110,80,99,false
1772089286075,110,80,99,false
1772089286075,110,80,99,false
1772089286075,110,80,99,false
1772089286075,110,80,99,false
1772089285896,105,80,95,false
1772089285896,105,80,95,false
1772089285896,105,80,95,false
1772089285896,105,80,95,false
1772089285896,105,80,95,false
1772089285896,105,80,95,false
1772089285896,105,80,95,false
1772089285721,107,80,220,false
1772089285721,107,80,220,false
1772089285721,107,80,220,false
1772089285721,107,80,220,false
1772089285721,107,80,220,false
1772089285721,107,80,220,false
1772089285721,107,80,220,false
1772089285421,110,80,99,false
1772089285421,110,80,99,false
1772089285421,110,80,99,false
1772089285421,110,80,99,false
1772089285421,110,80,99,false
1772089285421,110,80,99,false
1772089285421,110,80,99,false
1772089285242,97,80,60,false
1772089285242,97,80,60,false
1772089285242,97,80,60,false
1772089285242,97,80,60,false
1772089285242,97,80,60,false
1772089285242,97,80,60,false
1772089285242,97,80,60,false
1772089285102,98,80,519,false
1772089285102,98,80,519,false
1772089285102,98,80,519,false
1772089285102,98,80,519,false
1772089285102,98,80,519,false
1772089285102,98,80,519,false
1772089285102,98,80,519,false
1772089284503,32,80,29,false
1772089284503,32,80,29,false
1772089284503,32,80,29,false
1772089284503,32,80,29,false
1772089284503,32,80,29,false
1772089284503,32,80,29,false
1772089284503,32,80,29,false
1772089284394,101,80,34,false
1772089284394,101,80,34,false
1772089284394,101,80,34,false
1772089284394,101,80,34,false
1772089284394,101,80,34,false
1772089284394,101,80,34,false
1772089284394,101,80,34,false
1772089284280,108,80,89,false
1772089284280,108,80,89,false
1772089284280,108,80,89,false
1772089284280,108,80,89,false
1772089284280,108,80,89,false
1772089284280,108,80,89,false
1772089284280,108,80,89,false
1772089284111,105,80,138,false
1772089284111,105,80,138,false
1772089284111,105,80,138,false
1772089284111,105,80,138,false
1772089284111,105,80,138,false
1772089284111,105,80,138,false
1772089284111,105,80,138,false
1772089283893,98,80,868,false
1772089283893,98,80,868,false
1772089283893,98,80,868,false
1772089283893,98,80,868,false
1772089283893,98,80,868,false
1772089283893,98,80,868,false
1772089283893,98,80,868,false
1772089282945,111,80,155,false
1772089282945,111,80,155,false
1772089282945,111,80,155,false
1772089282945,111,80,155,false
1772089282945,111,80,155,false
1772089282945,111,80,155,false
1772089282945,111,80,155,false
1772089282710,77,80,0,false
1772089282710,77,80,0,false
1772089282710,77,80,0,false
1772089282710,77,80,0,false
1772089282710,77,80,0,false
1772089282710,77,80,0,false
1772089282710,77,80,0,false
