dev_motion_gyro_mag_mean_abs,dev_motion_gyro_mag_mean_rel,raw_motion_gyro_mag_mean,dev_touch_velocity_max_abs,dev_touch_velocity_max_rel,raw_touch_velocity_max,dev_pin_dwell_q25_abs,dev_pin_dwell_q25_rel,raw_pin_dwell_q25,dev_motion_accel_mag_mean_abs,dev_motion_accel_mag_mean_rel,raw_motion_accel_mag_mean,dev_pin_flight_iqr_abs,dev_pin_flight_iqr_rel,raw_pin_flight_iqr,dev_touch_count_abs,dev_touch_count_rel,raw_touch_count,dev_motion_accel_y_mean_abs,dev_motion_accel_y_mean_rel,raw_motion_accel_y_mean,dev_pin_flight_median_abs,dev_pin_flight_median_rel,raw_pin_flight_median,dev_touch_accel_mean_abs,dev_touch_accel_mean_rel,raw_touch_accel_mean,dev_pin_rhythm_d3_abs,dev_pin_rhythm_d3_rel,raw_pin_rhythm_d3,dev_pin_touch_x_std_abs,dev_pin_touch_x_std_rel,raw_pin_touch_x_std,dev_touch_accel_std_abs,dev_touch_accel_std_rel,raw_touch_accel_std,dev_pin_flight_std_abs,dev_pin_flight_std_rel,raw_pin_flight_std,dev_touch_duration_std_abs,dev_touch_duration_std_rel,raw_touch_duration_std,dev_touch_velocity_std_abs,dev_touch_velocity_std_rel,raw_touch_velocity_std,dev_touch_duration_mean_abs,dev_touch_duration_mean_rel,raw_touch_duration_mean,dev_pin_flight_mean_abs,dev_pin_flight_mean_rel,raw_pin_flight_mean,dev_pin_dwell_skew_abs,dev_pin_dwell_skew_rel,raw_pin_dwell_skew,dev_pin_touch_y_std_abs,dev_pin_touch_y_std_rel,raw_pin_touch_y_std,dev_pin_rhythm_d1_abs,dev_pin_rhythm_d1_rel,raw_pin_rhythm_d1,dev_touch_velocity_mean_abs,dev_touch_velocity_mean_rel,raw_touch_velocity_mean,dev_pin_touch_size_mean_abs,dev_pin_touch_size_mean_rel,raw_pin_touch_size_mean,dev_pin_rhythm_d5_abs,dev_pin_rhythm_d5_rel,raw_pin_rhythm_d5,dev_pin_dwell_std_abs,dev_pin_dwell_std_rel,raw_pin_dwell_std,dev_pin_touch_x_mean_abs,dev_pin_touch_x_mean_rel,raw_pin_touch_x_mean,dev_pin_dwell_q75_abs,dev_pin_dwell_q75_rel,raw_pin_dwell_q75,dev_motion_accel_x_mean_abs,dev_motion_accel_x_mean_rel,raw_motion_accel_x_mean,dev_pin_dwell_kurtosis_abs,dev_pin_dwell_kurtosis_rel,raw_pin_dwell_kurtosis,dev_touch_tap_ratio_abs,dev_touch_tap_ratio_rel,raw_touch_tap_ratio,dev_pin_rhythm_d0_abs,dev_pin_rhythm_d0_rel,raw_pin_rhythm_d0,dev_motion_accel_mag_std_abs,dev_motion_accel_mag_std_rel,raw_motion_accel_mag_std,dev_pin_dwell_mean_abs,dev_pin_dwell_mean_rel,raw_pin_dwell_mean,dev_pin_touch_size_std_abs,dev_pin_touch_size_std_rel,raw_pin_touch_size_std,dev_pin_rhythm_d4_abs,dev_pin_rhythm_d4_rel,raw_pin_rhythm_d4,dev_pin_dwell_median_abs,dev_pin_dwell_median_rel,raw_pin_dwell_median,dev_motion_accel_z_mean_abs,dev_motion_accel_z_mean_rel,raw_motion_accel_z_mean,dev_motion_gyro_mag_std_abs,dev_motion_gyro_mag_std_rel,raw_motion_gyro_mag_std,dev_pin_touch_y_mean_abs,dev_pin_touch_y_mean_rel,raw_pin_touch_y_mean,dev_pin_dwell_iqr_abs,dev_pin_dwell_iqr_rel,raw_pin_dwell_iqr,dev_pin_rhythm_d2_abs,dev_pin_rhythm_d2_rel,raw_pin_rhythm_d2,overall_abs_deviation,overall_rel_deviation,max_abs_deviation,max_rel_deviation,participant_id,session_type,is_genuine
0.0013798151903183509,0.0063509513448162256,0.21588136591518386,0.0,0.0,5751.802,0.0,0.0,47.5,0.023509161346646934,0.0023999368184209986,9.772232612436557,0.0,0.0,344.0,0,0.0,72,0.0339378077000001,0.011184013837816944,3.0684304498,0.0,0.0,273.0,0.0,0.0,277.9007243055555,0.0,0.0,60.4,0.0,0.0,20.942412030934655,0.0,0.0,917.8610165846374,0.0,0.0,900.6061520673163,0.0,0.0,88.93392522291792,0.0,0.0,1181.8824520942208,0.0,0.0,107.08333333333333,0.0,0.0,547.2758620689655,0.0,0.0,-0.36668840822814835,0.0,0.0,16.47825243475305,0.0,0.0,60.2,0.0,0.0,603.5817888888889,0.0,0.0,24.306802076666663,0.0,0.0,59.2,0.0,0.0,12.667938532636896,0.0,0.0,105.67978486666667,0.0,0.0,64.0,0.0308780206,0.07517705985792421,-0.379859252956,0.0,0.0,-0.4712703807314673,0.0,0.0,0.7361111111111112,0.0,0.0,65.2,0.06896460539543992,0.1183687747679034,0.651589588467751,0.0,0.0,56.7,0.0,0.0,12.598235513109303,0.0,0.0,49.8,0.0,0.0,59.5,0.02485902240000115,0.0026985653721970726,9.187081016599999,0.007451238550324091,0.026158597479290842,0.2922997881036044,0.0,0.0,102.67558606666667,0.0,0.0,16.5,0.0,0.0,45.4,0.004774491779568264,0.006058447486959242,0.06896460539543992,0.1183687747679034,P01,genuine,1
0.039349196183136065,0.18111471171662305,0.2566103772886383,2353.825,0.40923261962077273,3397.977,0.5,0.010526315789473684,48.0,0.03584496230295464,0.003659239201148418,9.831586736086159,3.0,0.00872093023255814,341.0,9,0.125,63,0.4995047054380004,0.16460896906058126,2.5349879366619996,30.0,0.10989010989010989,303.0,127.72848605158725,0.45961911891653834,150.17223825396826,6.000000000000007,0.09933774834437098,66.4,4.553264751928602,0.21741835397006037,25.495676782863256,560.6499898080551,0.6108223137030427,357.21102677658223,229.05629150596064,0.2543356948874581,671.5498605613557,23.742801670143763,0.2669712554644483,65.19112355277416,282.3977988356488,0.23893898952070727,899.4846532585719,29.162698412698404,0.2723364832314248,77.92063492063492,32.24137931034488,0.05891248188519953,579.5172413793103,0.13053779003616897,0.35599104609532733,-0.23615061819197938,1.8834527009814508,0.11429929893592367,14.594799733771598,6.800000000000004,0.1129568106312293,53.4,157.72474920634926,0.26131462563954894,445.85703968253966,6.565574523333339,0.27011264182860023,30.872376600000003,9.800000000000004,0.1655405405405406,49.4,0.6004892025865178,0.04740228262392136,12.067449330050378,8.832878300000004,0.0835815318052001,114.51266316666667,0.0,0.0,64.0,0.33573172264039997,0.8173880099406811,-0.0750055509156,1.068645306732316,2.2675842794823056,0.5973749260008487,0.04166666666666663,0.056603773584905606,0.7777777777777778,9.0,0.1380368098159509,56.2,0.083445187153384,0.14322280983104943,0.499179795918927,1.6000000000000014,0.028218694885361575,55.1,2.941064330734088,0.2334504961169931,15.539299843843391,2.0,0.040160642570281124,51.8,7.0,0.11764705882352941,52.5,0.20919814160000172,0.022709455414856475,9.421138180600002,0.07065027045727806,0.24802748888164192,0.3554988200105584,8.320702866666636,0.08103876671581939,110.9962889333333,0.5,0.030303030303030304,16.0,8.0,0.1762114537444934,53.4,98.14852988565572,0.23258117209114273,2353.825,2.2675842794823056,P01,impostor,0
0.011004596641139813,0.04616836827638886,0.24936252549971108,0.0,0.0,3397.977,0.0,0.0,48.0,0.0035540926725499133,0.00036253364716537994,9.807037715059229,0.0,0.0,341.0,0,0.0,63,0.11152670411799992,0.04220091252965736,2.5312290429199997,0.0,0.0,303.0,0.0,0.0,150.17223825396826,0.0,0.0,66.4,0.0,0.0,25.495676782863256,0.0,0.0,357.21102677658223,0.0,0.0,671.5498605613557,0.0,0.0,65.19112355277416,0.0,0.0,899.4846532585719,0.0,0.0,77.92063492063492,0.0,0.0,579.5172413793103,0.0,0.0,-0.23615061819197938,0.0,0.0,14.594799733771598,0.0,0.0,53.4,0.0,0.0,445.85703968253966,0.0,0.0,30.872376600000003,0.0,0.0,49.4,0.0,0.0,12.067449330050378,0.0,0.0,114.51266316666667,0.0,0.0,64.0,0.056653995424000014,1.0310675648082892,-0.111600923596,0.0,0.0,0.5973749260008487,0.0,0.0,0.7777777777777778,0.0,0.0,56.2,0.006539705906563054,0.012383224176600668,0.5215704060722282,0.0,0.0,55.1,0.0,0.0,15.539299843843391,0.0,0.0,51.8,0.0,0.0,52.5,0.022100894199999388,0.002358344898026342,9.3934588404,0.01494972635442332,0.04929709610258119,0.28830802179599063,0.0,0.0,110.9962889333333,0.0,0.0,16.0,0.0,0.0,53.4,0.005658242882916885,0.029595951110967727,0.11152670411799992,1.0310675648082892,P02,genuine,1
0.2004921170094427,0.8411388619188913,0.43885004586801396,1696.812,0.4993594718269135,5094.789,10.25,0.21354166666666666,58.25,0.021027758633495708,0.0021449271956223716,9.782455863753183,283.0,0.8299120234604106,58.0,8,0.12698412698412698,71,0.20126617556200044,0.0761576909964455,2.8440219226,124.0,0.40924092409240925,179.0,67.30022752067964,0.44815358886016504,217.4724657746479,17.599999999999994,0.26506024096385533,84.0,3.2059972891701882,0.12574670272432528,22.28967949369307,70.41216603491472,0.19711644030225875,427.62319281149695,136.35477599245496,0.20304490254599197,535.1950845689007,106.37453167217843,1.6317333691306162,171.5656552249526,549.4909692147552,0.6108953245884838,1448.9756224733271,47.68499888218197,0.611968818410565,125.6056338028169,196.0466531440162,0.3382930466010038,383.47058823529414,0.5288688853062228,2.23954054982095,-0.7650195034982021,23.241774165533275,1.5924695500790622,37.836573899304874,23.6,0.4419475655430712,77.0,389.6686898949252,0.8739767576001002,835.5257295774649,12.328589455555552,0.39934047240002735,43.200966055555554,18.93333333333333,0.38326585695006743,68.33333333333333,9.305488444991278,0.7711230592714186,21.372937775041656,5.674501500000005,0.049553484680913334,108.83816166666666,9.25,0.14453125,73.25,0.5519281351766,10.044749607273825,-0.6068750633486,0.4604355290528499,0.770764739215378,1.0578104550536986,0.05946791862284817,0.0764587525150905,0.7183098591549296,9.866666666666667,0.17556346381969157,46.333333333333336,0.264433848864983,0.5007172611676911,0.7925439608437742,9.344444444444441,0.16959064327485374,64.44444444444444,2.1715357318994997,0.13974476029947086,13.367764111943892,4.5333333333333385,0.08751608751608762,56.333333333333336,11.0,0.20952380952380953,63.5,0.22198319219999973,0.023687409388733455,9.149374754,0.14018029990748188,0.4622480406929399,0.44343804805789583,4.793760766666622,0.04318847785574034,106.20252816666668,1.0,0.0625,15.0,1.2666666666666657,0.023720349563046174,54.666666666666664,96.37902970036757,0.677905351893018,1696.812,10.044749607273825,P02,impostor,0
0.018801488599704597,0.12621347211214454,0.16776727081825332,0.0,0.0,4655.4575,0.0,0.0,26.25,0.009652211165333213,0.0009805346077477494,9.853477292978583,0.0,0.0,435.0,0,0.0,63,0.02395878819999986,0.006307880747642746,3.8221897882,0.0,0.0,452.0,0.0,0.0,223.75478698412698,0.0,0.0,48.4,0.0,0.0,16.419107924258704,0.0,0.0,506.0678280594257,0.0,0.0,452.71196019772236,0.0,0.0,86.28686475049749,0.0,0.0,1089.463514903099,0.0,0.0,81.68253968253968,0.0,0.0,578.1379310344828,0.0,0.0,0.40437983148388784,0.0,0.0,17.00801759285265,0.0,0.0,52.0,0.0,0.0,554.468626984127,0.0,0.0,23.700777313333333,0.0,0.0,39.0,0.0,0.0,17.811014070575045,0.0,0.0,105.01748033333334,0.0,0.0,52.0,0.011470617771400016,0.017018869460464933,0.6854647275474,0.0,0.0,-0.670341777203594,0.0,0.0,0.7619047619047619,0.0,0.0,30.6,0.01458177785080067,0.03281761655840563,0.45890953166099674,0.0,0.0,39.63333333333333,0.0,0.0,10.961847973133894,0.0,0.0,39.6,0.0,0.0,39.0,0.0010079426000011438,0.00011178963898989398,9.0174302972,0.012353798889547851,0.0640935409787182,0.20510019268997529,0.0,0.0,109.89212256666666,0.0,0.0,25.75,0.0,0.0,28.2,0.002295665626919684,0.006188592602602842,0.02395878819999986,0.12621347211214454,P03,genuine,1
0.3567317174274398,2.3947225471153923,0.5056974996459885,156.54250000000047,0.03362558889217664,4498.915,35.5,1.3523809523809525,61.75,0.050216461799379886,0.005101315939893755,9.79360862001387,286.0,0.6574712643678161,149.0,17,0.2698412698412698,80,1.1599021395159994,0.3053795673607001,4.958133139516,271.0,0.5995575221238938,181.0,29.71737710912697,0.13281225179434977,194.037409875,17.93333333333333,0.3705234159779614,66.33333333333333,15.225653020661458,0.9273130483639763,31.64476094492016,111.88124662564411,0.22107954788326575,394.1865814337816,95.4476816784694,0.21083534359636208,357.26427851925297,65.17629083527525,0.7553442928275996,151.46315558577274,129.90041818630675,0.11923338084236863,959.5630967167922,73.06746031746032,0.894529731830548,154.75,269.1379310344828,0.4655254682094716,309.0,0.42504670902338754,1.0511075872989555,-0.02066687753949969,13.737171121626663,0.8076879651982187,30.745188714479312,23.66666666666667,0.45512820512820523,75.66666666666667,10.49725876587297,0.018932105902852967,564.96588575,15.810608564444443,0.6670924061022201,39.511385877777776,37.33333333333333,0.9572649572649572,76.33333333333333,8.203114799919584,0.4605641636919295,9.60789927065546,12.511946166666661,0.11914155745265272,92.50553416666668,21.0,0.40384615384615385,73.0,1.218998214514,1.8086184980446351,-0.545004104738,0.12245154772148137,0.18267032114916326,-0.7927933249250754,0.1244047619047619,0.16328125000000002,0.6375,45.73333333333333,1.4945533769063177,76.33333333333333,0.5530819814873693,1.2447612753076638,0.9974097352975654,29.088888888888896,0.733950098121671,68.72222222222223,10.06019465716008,0.9177462305458302,21.022042630293974,19.066666666666663,0.48148148148148134,58.666666666666664,31.0,0.7948717948717948,70.0,0.8149503588799991,0.09038511361041418,8.20147199572,0.24473028892222656,1.2697009998310218,0.437476682722654,9.390766899999988,0.08545441366193494,100.50135566666667,14.5,0.5631067961165048,11.25,30.8,1.0921985815602837,59.0,47.7750089046634,0.6394705460610715,286.0,2.3947225471153923,P03,impostor,0
0.045771234228704605,0.12842697859286625,0.40217013678177815,0.0,0.0,4431.0605,0.0,0.0,41.5,0.016070596008185944,0.0016326361332861651,9.82727151834224,0.0,0.0,1021.25,0,0.0,73,0.08169974538999991,0.02812559991190049,2.98651762113,0.0,0.0,484.0,0.0,0.0,122.7510315479452,0.0,0.0,48.0,0.0,0.0,29.397048413689486,0.0,0.0,242.8636275392855,0.0,0.0,1296.388011141929,0.0,0.0,270.1713321131895,0.0,0.0,956.5263877333249,0.0,0.0,151.73972602739727,0.0,0.0,1112.6470588235295,0.0,0.0,-0.2562499266990306,0.0,0.0,22.098101611963134,0.0,0.0,43.666666666666664,0.0,0.0,518.5160719178082,0.0,0.0,43.06845838571429,0.0,0.0,57.4,0.0,0.0,16.822336948479045,0.0,0.0,130.46925260000003,0.0,0.0,60.5,0.05166926551199991,0.026143639746228995,-1.9246915631080002,0.0,0.0,-0.34368155549471924,0.0,0.0,0.6712328767123288,0.0,0.0,41.666666666666664,0.0744219497655002,0.08629013179880872,0.9368838351989356,0.0,0.0,48.25714285714286,0.0,0.0,21.045387085795028,0.0,0.0,35.166666666666664,0.0,0.0,49.0,0.051350808200000486,0.0056686555741679604,9.0073770556,0.04362906357349533,0.11627869310230443,0.41884022573464524,0.0,0.0,104.11247219999998,0.0,0.0,19.0,0.0,0.0,65.16666666666667,0.00911531656694716,0.009814158371489076,0.08169974538999991,0.12842697859286625,P04,genuine,1
0.07466850155934379,0.20950822526235038,0.28173040099372976,12321.3475,2.7806768831073287,16752.408,5.0,0.12048192771084337,46.5,0.0014833038411925514,0.0001506910786967437,9.841858810509233,876.25,0.8580171358629131,145.0,1,0.0136986301369863,72,1.4776893190600005,0.5087029143551935,4.3825071948000005,289.0,0.5971074380165289,195.0,615.559445674277,5.0146987598539745,738.3104772222222,20.33333333333333,0.423611111111111,68.33333333333333,0.3196774742346804,0.010874475210436923,29.077370939454806,1446.2215529421705,5.95487091910554,1689.085180481456,1049.3738695241473,0.8094597146110614,247.01414161778177,196.88606272106307,0.7287452046858056,73.28526939212644,1907.5188339047986,1.9942145437566392,2864.0452216381236,71.37861491628615,0.470401633013351,80.36111111111111,876.764705882353,0.7879989426381179,235.88235294117646,0.3217349827012136,1.2555515111584645,-0.5779849094002442,4.209132457580175,0.19047484401562798,26.30723406954331,2.0,0.04580152671755725,41.666666666666664,864.3039800266363,1.6668798265594362,1382.8200519444445,6.321281719047619,0.14677288103593636,36.74717666666667,3.2666666666666657,0.05691056910569104,60.666666666666664,1.2112394173783372,0.07200185212601207,18.03357636585738,32.41532537777783,0.24845183621277084,98.0539272222222,15.5,0.256198347107438,76.0,2.3914794892838,1.210041939028744,0.41511866066380004,0.24007670831423633,0.6985440576485205,-0.5837582638089556,0.009322678843226795,0.013888888888888899,0.6805555555555556,23.000000000000007,0.5520000000000002,64.66666666666667,0.22496934964431725,0.2608455555473707,0.6374925357891181,10.631746031746026,0.22031445299651325,58.888888888888886,2.161235649601089,0.10269403175101753,18.88415143619394,7.166666666666671,0.20379146919431296,42.333333333333336,14.0,0.2857142857142857,63.0,0.34631409859999884,0.03822988214315617,8.7124137652,0.06980181925977186,0.186033429436709,0.44501298142092177,8.75666768888891,0.08410776829953051,112.8691398888889,10.5,0.5526315789473685,29.5,10.5,0.16112531969309463,75.66666666666667,517.451376958144,0.7448056250711332,12321.3475,5.95487091910554,P04,impostor,0
0.004290624501287477,0.016399742546124977,0.257336927834971,0.0,0.0,3950.2466,0.0,0.0,23.0,0.011041421362719461,0.0011208561970439586,9.839839888692106,0.0,0.0,146.0,0,0.0,73,0.030442261000000137,0.0052670013941246525,5.7493665376,0.0,0.0,221.0,0.0,0.0,156.99177465753425,0.0,0.0,28.0,0.0,0.0,25.71830001405812,0.0,0.0,310.21381163618605,0.0,0.0,313.0146501758863,0.0,0.0,118.48162268731016,0.0,0.0,1029.4519279364415,0.0,0.0,126.0958904109589,0.0,0.0,343.0344827586207,0.0,0.0,-0.3507479267732695,0.0,0.0,31.148741778102515,0.0,0.0,38.6,0.0,0.0,570.1790115068494,0.0,0.0,36.69610243333333,0.0,0.0,35.2,0.0,0.0,13.02480539415294,0.0,0.0,96.38046916666666,0.0,0.0,43.0,0.04915295953359994,0.1330378347059613,0.41861898130279995,0.0,0.0,-1.0086700388697671,0.0,0.0,0.684931506849315,0.0,0.0,35.8,0.030804288052757922,0.047332546350468414,0.620001350517183,0.0,0.0,33.56666666666667,0.0,0.0,17.283727464765242,0.0,0.0,46.2,0.0,0.0,35.5,0.07578126659999995,0.00988727583575353,7.740305637,0.014292140613770765,0.05318080260595765,0.2544540970026143,0.0,0.0,99.25494796666663,0.0,0.0,20.0,0.0,0.0,17.6,0.005395124041603391,0.006655651490885863,0.07578126659999995,0.1330378347059613,P05,genuine,1
0.0033409755974615485,0.012769968482400274,0.2582865767387969,1400.0947,0.3544322270918479,5350.3413,37.0,1.608695652173913,60.0,0.06783387615235448,0.006886071816043122,9.783047433902471,261.0,1.7876712328767124,407.0,0,0.0,73,2.9457036719600005,0.5096541727597488,2.83410512664,39.5,0.17873303167420815,260.5,90.02323287671234,0.573426429971196,247.0150075342466,33.333333333333336,1.1904761904761905,61.333333333333336,0.8473186383445288,0.03294613710398308,26.565618652402648,286.8182036921362,0.9245823136608506,597.0320153283222,541.7304791809117,1.7306872981073174,854.7451293567981,86.39107417053916,0.7291516794848216,204.87269685784932,123.48659764086347,0.11995372905697015,1152.938525577305,11.095890410958901,0.08799565453557848,115.0,278.58316430020284,0.8121141701553962,621.6176470588235,0.7472327690948147,2.130398249161544,0.39648484232154524,2.176640266923119,0.06987891461006915,28.972101511179396,28.56666666666667,0.7400690846286702,67.16666666666667,57.910978904109584,0.10156631116789874,628.089990410959,5.30455802380952,0.14455371748120757,42.00066045714285,41.8,1.1874999999999998,77.0,1.056764555426474,0.08113476734945106,14.081569949579414,25.003626919047633,0.2594262835119626,121.38409608571429,32.5,0.7558139534883721,75.5,0.1889264555456,0.5113500143827017,0.5583924773148,1.8185947552620652,1.802962996005942,0.809924716392298,0.0273972602739726,0.04,0.7123287671232876,38.03333333333333,1.0623836126629422,73.83333333333333,0.12709417438982995,0.19528745121062957,0.5237114641801109,35.8047619047619,1.0666761242729461,69.37142857142857,4.634657827543528,0.2681515221176556,21.91838529230877,18.799999999999997,0.40692640692640686,65.0,33.5,0.9436619718309859,69.0,1.6268696375999996,0.21225969922972476,9.291394008,0.011503490631990076,0.04280428531397876,0.257242746984395,16.303868919047645,0.1642625305140764,115.55881688571428,4.5,0.225,15.5,55.56666666666667,3.1571969696969697,73.16666666666667,89.97327538244618,0.6557360206247828,1400.0947,3.1571969696969697,P05,impostor,0
