timestamp,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,pitch,roll,azimuth,filtered_accel_x,filtered_accel_y,filtered_accel_z,device_state
1772088863286,-0.96306765,3.5865142,8.725668,0.0046605286,-0.16205323,-0.05286371,21.643894,5.7501106,0.0,-0.8876503,3.515646,8.815092,HELD_IN_HAND
1772088863286,-0.96306765,3.5865142,8.725668,0.0046605286,-0.16205323,-0.05286371,21.643894,5.7501106,0.0,-0.8876503,3.515646,8.815092,HELD_IN_HAND
1772088863285,-0.96306765,3.5865142,8.725668,0.0046605286,-0.16205323,-0.05286371,21.643894,5.7501106,0.0,-0.8876503,3.515646,8.815092,HELD_IN_HAND
1772088863221,-0.8265981,3.4165258,9.14585,0.17949693,-0.15752587,-0.05659213,19.431763,5.2633333,0.0,-0.86969376,3.3445802,9.440697,HELD_IN_HAND
1772088863220,-0.8265981,3.4165258,9.14585,0.17949693,-0.15752587,-0.05659213,19.431763,5.2633333,0.0,-0.86969376,3.3445802,9.440697,HELD_IN_HAND
1772088863220,-0.8265981,3.4165258,9.14585,0.17949693,-0.15752587,-0.05659213,19.431763,5.2633333,0.0,-0.86969376,3.3445802,9.440697,HELD_IN_HAND
1772088863158,-1.0708067,3.289633,9.372103,0.039947387,-0.1865543,-0.05219792,19.597742,5.996839,0.0,-0.9771935,3.330215,9.302311,HELD_IN_HAND
1772088863156,-1.0708067,3.289633,9.372103,0.039947387,-0.1865543,-0.05219792,19.597742,5.996839,0.0,-0.9771935,3.330215,9.302311,HELD_IN_HAND
1772088863155,-1.0708067,3.289633,9.372103,0.039947387,-0.1865543,-0.05219792,19.597742,5.996839,0.0,-0.9771935,3.330215,9.302311,HELD_IN_HAND
1772088863090,-1.0444705,3.502717,9.43914,-0.047271073,-0.17656745,-0.055526868,19.541992,6.242291,0.0,-1.0465057,3.4161668,9.56747,HELD_IN_HAND
1772088863090,-1.0444705,3.502717,9.43914,-0.047271073,-0.17656745,-0.055526868,19.541992,6.242291,0.0,-1.0465057,3.4161668,9.56747,HELD_IN_HAND
1772088863089,-1.0444705,3.502717,9.43914,-0.047271073,-0.17656745,-0.055526868,19.541992,6.242291,0.0,-1.0465057,3.4161668,9.56747,HELD_IN_HAND
1772088863019,-1.122282,3.3734303,9.583989,-0.3420828,-0.1932122,-0.050466865,21.218727,7.8153806,0.0,-1.2489353,3.5659242,9.099283,HELD_IN_HAND
1772088863019,-1.122282,3.3734303,9.583989,-0.3420828,-0.1932122,-0.050466865,21.218727,7.8153806,0.0,-1.2489353,3.5659242,9.099283,HELD_IN_HAND
1772088863018,-1.122282,3.3734303,9.583989,-0.3420828,-0.1932122,-0.050466865,21.218727,7.8153806,0.0,-1.2489353,3.5659242,9.099283,HELD_IN_HAND
1772088862954,-1.2862848,3.6822822,8.762778,-0.3556649,-0.22783326,-0.047936864,23.409948,8.75416,0.0,-1.339436,3.810252,8.698255,HELD_IN_HAND
1772088862953,-1.2862848,3.6822822,8.762778,-0.3556649,-0.22783326,-0.047936864,23.409948,8.75416,0.0,-1.339436,3.810252,8.698255,HELD_IN_HAND
1772088862953,-1.2862848,3.6822822,8.762778,-0.3556649,-0.22783326,-0.047936864,23.409948,8.75416,0.0,-1.339436,3.810252,8.698255,HELD_IN_HAND
1772088862887,-1.5316905,3.9731777,8.264784,-0.28149593,-0.30812752,-0.034221593,24.179655,10.108069,0.0,-1.555034,3.9782054,8.7227955,HELD_IN_HAND
1772088862887,-1.5316905,3.9731777,8.264784,-0.28149593,-0.30812752,-0.034221593,24.179655,10.108069,0.0,-1.555034,3.9782054,8.7227955,HELD_IN_HAND
1772088862887,-1.5316905,3.9731777,8.264784,-0.28149593,-0.30812752,-0.034221593,24.179655,10.108069,0.0,-1.555034,3.9782054,8.7227955,HELD_IN_HAND
1772088862826,-1.8513165,4.177882,8.9124155,-0.14261217,-0.1916143,-0.035952646,25.310167,10.730352,0.0,-1.6355989,4.1544185,8.631098,HELD_IN_HAND
1772088862826,-1.8513165,4.177882,8.9124155,-0.14261217,-0.1916143,-0.035952646,25.310167,10.730352,0.0,-1.6355989,4.1544185,8.631098,HELD_IN_HAND
